repost_id,post_id,user_id,repost_time,like_num,comment_num,repost_num,repost_content
uwv-iwU35KVWSi3Z,afriqdi0YaetuK6p,pcsW48HQeaqyGRHt,624,0,0,0,  这对父女好棒，父亲顶天立地，女儿自强不息…
l30Ai6UEmntPxiMB,afriqdi0YaetuK6p,ZxmuTS6UIEqBONUh,624,1,0,0,     觉得这位父亲顶天立地
p3VHi0FXZeRToUbf,afriqdi0YaetuK6p,AqZK-1P8EtrxyiKd,623,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
Wdxm1b-ZHuYCzVtp,afriqdi0YaetuK6p,zHXVTaJ84dPSudC2,621,0,0,0,
rIqo8qWStiih27Cl,afriqdi0YaetuK6p,FN5bZlEgzzvVuxfb,621,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
Y-0wQncBZEhTv7pb,afriqdi0YaetuK6p,R-FubWGPcrCeJkCy,620,0,0,0, 小小身躯顶天立地比好多亲生但丧偶式育儿的爹强一万倍。
ATBOxO6Etny9T6QL,afriqdi0YaetuK6p,BItZVtLxkB29991e,620,0,0,1,              觉得这位父亲顶天立地
E5F6QYRS_5TlSmjJ,afriqdi0YaetuK6p,Tn83xAy7vlFx6L-b,620,1,0,0,
8amhyPoceohXg4x5,afriqdi0YaetuK6p,Z_ERYfwpKqT4JSgI,619,0,0,0,好人都要有好报啊 
lcp93ZjFgJtL8zoP,afriqdi0YaetuK6p,G1fCH23EsNtc5Nrh,618,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
xeoea0wNbEe0lIVD,afriqdi0YaetuK6p,lmzLbDF7xkchEwF2,617,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
I8LLuUUFuRcdgqZ-,afriqdi0YaetuK6p,zAG84DO8dr9G9Szo,617,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
kRBlLoi6uUVwovBG,afriqdi0YaetuK6p,H5S2WzQIqrAIFn0Q,614,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
gd8CeqU9EiJJOhpO,afriqdi0YaetuK6p,Apzflf5AXv7nyd47,614,0,0,0,顶天立地男子汉 这对父女好棒，父亲顶天立地，女儿自强不息…
mCgkyM_Le9EpgL71,afriqdi0YaetuK6p,C8-9fyBEmtWKJesd,613,0,0,0,比好多亲生但丧偶式育儿的爹强一万倍。
6532yduZrYHdyXpP,afriqdi0YaetuK6p,yS07bCHC4kiMiquS,613,0,0,0, 顶天立地// /:觉得这位父亲顶天立地
yCZFwLz18uFDF1b2,afriqdi0YaetuK6p,5RgN7HCmKnEmQsHK,612,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
djYlyy4tKfGCwzPX,afriqdi0YaetuK6p,0bcATERQ1XbZnK_k,612,0,0,0, 在社区做民政的表示，如果你们身边有残疾人而且家庭环境不是很好，一定要跟社区说，特别贫困或者家庭环境很差的逢年过节社区都第一个想到他，送慰问品送慰问金也会经常有的，想就业也有培训班。
AswfSMhfv3m9WFYs,afriqdi0YaetuK6p,3SLKiMRsQs-bDk_R,610,0,0,0, 小小身躯顶天立地比好多亲生但丧偶式育儿的爹强一万倍。
sy9l6krpNZS9pxbN,afriqdi0YaetuK6p,GzjTGR7AqkfBc1lf,605,0,0,0,真好真好真好
TeNGjRRTLFF1oadQ,afriqdi0YaetuK6p,uYY5u3-aht7e8piV,603,0,0,0,牛
NALZ3ny7lqWSDQkI,afriqdi0YaetuK6p,sjh-VUVHoR9oo0X-,602,0,0,0,
3m-XjmgJ0e1h2tzT,afriqdi0YaetuK6p,hUeA7CUH2K1HJ372,600,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
cFHScQU9Ak6d1pXy,afriqdi0YaetuK6p,hPQC9oaoPh4rAINf,600,0,0,2, 小小身躯顶天立地比好多亲生但丧偶式育儿的爹强一万倍。
uKgFcwTBj1LQ4Co4,afriqdi0YaetuK6p,X5NTyEeeA4c6o3EV,600,0,0,0,转发
uw8wGOq6Yb8zwKxR,afriqdi0YaetuK6p,_fpufpaiubQKLHFB,599,0,0,0,顶天立地的形象
1KghxYdPySDMeSHA,afriqdi0YaetuK6p,iXxAI9L6W0QbqwFR,597,0,0,0,
9VXUtQO9rPaeMFX3,afriqdi0YaetuK6p,dOstW6e4aGwnKQ2m,597,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
VBssWyEz4OMiBMgd,afriqdi0YaetuK6p,3heWFDtU5GIq8UHr,597,0,0,0,我上大学那会就在湘雅旁边的麻园岭摆摊了，以前钥匙都在那配。现在麻园岭拆了，就开始路边摆个小电动三轮了。
Eofs2biZxWqg040_,afriqdi0YaetuK6p,xDUQgFmkICW5ekqP,596,0,0,0,  这对父女好棒，父亲顶天立地，女儿自强不息…
GRVEgTNm30JoDh2z,afriqdi0YaetuK6p,YIJ5RtYMhF2HfzHG,596,0,0,0,这个父亲100分！
IFUznq12O69m82KH,afriqdi0YaetuK6p,0w8_ycXwgaI_aFcz,596,0,0,0,🙏 
YmTAdJnpl_y_TOob,afriqdi0YaetuK6p,7FnkZOvtZ0A7cQmn,595,0,0,0,伟大的父亲 小小身躯顶天立地比好多亲生但丧偶式育儿的爹强一万倍。
dcB2vb_RsHHKxfAB,afriqdi0YaetuK6p,t_VlMerqHn0LYVsV,595,2,0,1,人世间   想到酒干倘卖无的故事。当然这里的这位父亲一定会好人好报  这对父女好棒，父亲顶天立地，女儿自强不息…
vwTAptF_M4VLimhq,afriqdi0YaetuK6p,lBNBCXeE9AdSob3O,595,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
RRUBtDh9OXvd85Eq,afriqdi0YaetuK6p,WXL_D0_WhlZd9gLF,593,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
TwkI02Kyu7e8CySM,afriqdi0YaetuK6p,PN9y8fKj2G4TPbV2,593,0,0,0, 顶天立地          觉得这位父亲顶天立地
zubYqSCyNkXruBS7,afriqdi0YaetuK6p,wnZoPAnu5aT0d37B,593,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
VIHUH5YXpG_bz-Ix,afriqdi0YaetuK6p,7_z-Aa7GF2rPNT6r,588,0,0,0,  这对父女好棒，父亲顶天立地，女儿自强不息…
WiphZDVP6MMA3ql9,afriqdi0YaetuK6p,9g07m1haYpC2U1V0,588,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
E8SU3zBQnsY4pcs7,afriqdi0YaetuK6p,XSFncRSPwhSgh5Lz,587,0,0,0,  
-gKFwmXTit9zF4kH,afriqdi0YaetuK6p,9xEgUAOQOSZD6w8k,587,0,0,0,  这对父女好棒，父亲顶天立地，女儿自强不息…
zNiHVs6Q6upHEvaZ,afriqdi0YaetuK6p,3kS472_kVPALLNUY,586,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
3wtKvWd0Z7rXXmf9,afriqdi0YaetuK6p,PtPgZOiNCjLFB2id,585,0,0,0, 在社区做民政的表示，如果你们身边有残疾人而且家庭环境不是很好，一定要跟社区说，特别贫困或者家庭环境很差的逢年过节社区都第一个想到他，送慰问品送慰问金也会经常有的，想就业也有培训班。
k-o7b1MDz1OHvkqh,afriqdi0YaetuK6p,RAB5xEsb-m3wI0XD,585,0,0,0,很伟大
nZqBm2vkVMeYjfNl,afriqdi0YaetuK6p,IoyWN4244DLUwukv,584,0,0,0,  小小身躯顶天立地比好多亲生但丧偶式育儿的爹强一万倍。
lhYoJVsywCLZbFEY,afriqdi0YaetuK6p,NJniVOBuJatOXoqs,583,0,0,4,  这对父女好棒，父亲顶天立地，女儿自强不息…
teBx5GkJN-c_5UTi,afriqdi0YaetuK6p,TxcpmDCxGXfME5V5,583,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
iTWAWPseq_uXB1LR,afriqdi0YaetuK6p,M5ea9j_eIecC6a5j,583,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
Qk17AXYiA66IzQ1B,afriqdi0YaetuK6p,YhoUfN1sTN0XsdWF,581,0,1,1, 
c7B0terAaOhWh09-,afriqdi0YaetuK6p,lk1BZfnSpSSXwgMI,580,1,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
9dHk47w9KxoE5knQ,afriqdi0YaetuK6p,-nb7PH-7HhUPPX__,579,0,0,0,真棒啊  这对父女好棒，父亲顶天立地，女儿自强不息…
spPRfFfIBjx1tK7j,afriqdi0YaetuK6p,SjC-iiTNiaPzwjzj,579,0,0,0,
-o6gVPRhBTRQVaNc,afriqdi0YaetuK6p,rTOGhtr_J7Qv3LJg,579,0,0,0, 
Njw1cQekhEIJNH1r,afriqdi0YaetuK6p,kgpPK8pwH54VDept,578,1,0,0,
oJQXeFDxqJUrcYg4,afriqdi0YaetuK6p,7Jkph1zpZDSDu7AO,578,0,0,0,       觉得这位父亲顶天立地
pnexilUQsByKSW7C,afriqdi0YaetuK6p,OyXTGgPbKIlB0zXw,578,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
MQVib8-xE-JcrIsN,afriqdi0YaetuK6p,uvO3txiRI6adDM-H,578,0,0,0,  这对父女好棒，父亲顶天立地，女儿自强不息…
TAn1s3hNq3mkxJ9r,afriqdi0YaetuK6p,ZmqXKwTrETkI_SP0,578,0,0,0,  这对父女好棒，父亲顶天立地，女儿自强不息…
okjiX5yC8CotTxED,afriqdi0YaetuK6p,JMtS6gHTUT54_HNo,577,2,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
DqpJqiJXcziOuNF6,afriqdi0YaetuK6p,KepHUcFsceupTFgq,577,0,0,0,👍  这对父女好棒，父亲顶天立地，女儿自强不息…
1fp3mmlQuX-KMIRp,afriqdi0YaetuK6p,BMtXMneGpk--Z9_n,577,1,0,0,好！ 这对父女好棒，父亲顶天立地，女儿自强不息…
zccpr1GwcYajcJ5e,afriqdi0YaetuK6p,PLYtz7VY_Qkh0dkA,576,0,0,0,
eHET5--kZ9VRfwxK,afriqdi0YaetuK6p,eJhbdDb6lWIvKCj_,576,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
eHJXU9OXLI9dR0Oq,afriqdi0YaetuK6p,a8fTQxORQXp3b5zW,575,0,0,0,  这对父女好棒，父亲顶天立地，女儿自强不息…
d-SwUfcMuk2bcUe7,afriqdi0YaetuK6p,kYzrHpPGBPQP4oHC,575,0,0,0,两个人都很棒
h7qjWFIyhYwpRZYa,afriqdi0YaetuK6p,Dq5QTNV1QxO0BjSE,575,1,0,0,
PVRkLuZ4dbwl8Zj_,afriqdi0YaetuK6p,oknCLZLakwQkn2Ko,575,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
n2E-QE9-TFBt1kUM,afriqdi0YaetuK6p,-vtHY68fHfJIxGpa,575,0,0,0,  这对父女好棒，父亲顶天立地，女儿自强不息…
uzUzI4ak6z_SQqI1,afriqdi0YaetuK6p,1gPr_D9y8kyNP_Ji,573,0,0,0,  这对父女好棒，父亲顶天立地，女儿自强不息…
7v2Ic4toya2Pqeal,afriqdi0YaetuK6p,0ADHo5XUdRf8mn7c,573,0,0,0,
5rcwQGfBRSP9Q2OS,afriqdi0YaetuK6p,UHhE58U-vOykbEEN,573,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
PNGi103_35F3OsfH,afriqdi0YaetuK6p,YOtw8K8lqI68Maya,571,50,1,22, 这对父女好棒，父亲顶天立地，女儿自强不息…
1etfeCNPAJY769gB,afriqdi0YaetuK6p,wfOLobXrNcjWGHfO,571,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
V3T5CsD2Zkd-0ahe,afriqdi0YaetuK6p,9wmTSJNWjzkawMHT,570,1,0,1,   这对父女好棒，父亲顶天立地，女儿自强不息…
9EKoxtiBonjdT3zF,afriqdi0YaetuK6p,mQZ3lcaIpabrYTaM,570,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
hEIY8BGr4vzc3V99,afriqdi0YaetuK6p,VM0A0A5pZ4xwocaN,570,0,0,0,          觉得这位父亲顶天立地
5Fz4c2AXfgQWqPOp,afriqdi0YaetuK6p,SDplugCo9Iq1-nDk,569,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
EeBrIyCFe_WRaN9q,afriqdi0YaetuK6p,VopmTzf6Jejzxv74,569,0,0,3, 这对父女好棒，父亲顶天立地，女儿自强不息…
7_-_kujb8k91bwcW,afriqdi0YaetuK6p,tvsPX7EGVW6W5Pty,568,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
DR3zhZaIvE9kBUHZ,afriqdi0YaetuK6p,OdBHahlkc2urnQk5,568,0,0,0, 
iotZltC38ePaaX_A,afriqdi0YaetuK6p,8LJv_ssAT19BMec_,567,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
QeermwX3R_Jf7FPI,afriqdi0YaetuK6p,ANwds_QTd7lDwWu0,566,0,0,0,
xHHfMGcpCdUI7zP0,afriqdi0YaetuK6p,be4zzGSTH7csJEHV,565,0,0,0,伟大的父爱，可爱的女孩
jz8pEbY1hNT1LvC8,afriqdi0YaetuK6p,Ww-AeT_HNeDofxGb,565,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
yzlxxxVDQY_cPHCr,afriqdi0YaetuK6p,h2uOmmou9mR-FCOe,564,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
o6C2vp08NJkVCyZu,afriqdi0YaetuK6p,fu-DCR2dIyGISEEr,564,0,0,1,  这对父女好棒，父亲顶天立地，女儿自强不息…
NCTZpSSp_3xe66dS,afriqdi0YaetuK6p,bHRnn1NiDyjjsoT8,563,2,1,0,
Q3l6l9n8buLATCVU,afriqdi0YaetuK6p,80PS0EqeJcks28YX,563,0,0,0, 点赞 在社区做民政的表示，如果你们身边有残疾人而且家庭环境不是很好，一定要跟社区说，特别贫困或者家庭环境很差的逢年过节社区都第一个想到他，送慰问品送慰问金也会经常有的，想就业也有培训班。
5B2q_cQzmvqasVhz,afriqdi0YaetuK6p,Cqp89cVxZLHkWElJ,561,0,0,0,
98hTY4wJNeCP8UfW,afriqdi0YaetuK6p,u4vbh5MzS8hDemAs,561,0,0,0,残疾人收养女婴只是为了老有所养吧 这对父女好棒，父亲顶天立地，女儿自强不息…
QDNpTgZGMbfP-KD6,afriqdi0YaetuK6p,Szk6DQVHxXLauEAp,560,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
aNE2NHwDzL5DrPy4,afriqdi0YaetuK6p,12r8m-Vc_zlsamtl,560,0,0,0,这才是真男人 这对父女好棒，父亲顶天立地，女儿自强不息…
uiDGvmMsi8hp9Zs0,afriqdi0YaetuK6p,vd-beeb6VXTEQK37,559,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
bfbCyNk-sjeJ8FMw,afriqdi0YaetuK6p,60XTrMA7O5fV-INl,559,0,0,1,  这对父女好棒，父亲顶天立地，女儿自强不息…
G9BPlZLP2tGw_YNY,afriqdi0YaetuK6p,zBQksUoJuuvNh9Vm,559,0,0,0,
oMy7GS7SF8ZGxTpz,afriqdi0YaetuK6p,J1p_zCrV3QcFJbAQ,558,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
jmkzmeoToVQDbsYD,afriqdi0YaetuK6p,-irafOT1poa9Q7CZ,556,0,0,0,  这对父女好棒，父亲顶天立地，女儿自强不息…
0Jsx8dO2Q_NP9J_W,afriqdi0YaetuK6p,6v55X3UXZ4vvypj5,555,0,0,0, 
OpyHh8ggIdYMTSGh,afriqdi0YaetuK6p,C6hZRt5Ql_E00KJW,555,0,0,0,       觉得这位父亲顶天立地
XlZDsTwrJeXuG6fh,afriqdi0YaetuK6p,v81rHwo7652n3CTW,554,0,0,0,
fsnFuHmbhSBkaFBY,afriqdi0YaetuK6p,MSi25ij0nFd4bwtT,554,0,1,0,父女都很自强
OdcpiICw13uflnde,afriqdi0YaetuK6p,sQsiMqextlPSKyxb,554,0,0,0,希望他们以后万事顺遂
LSOVrZXu_rqi9lKU,afriqdi0YaetuK6p,ieYpyPF1dHAZ1m-Z,554,0,0,0,
0oxV-unBM65p5-sv,afriqdi0YaetuK6p,lLGmpnglSIqR3Qk_,553,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
CPGQV_FNUfv1AizR,afriqdi0YaetuK6p,DNlJroliiF6-WrUj,553,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
vcBMM8qTY5Lzh6lb,afriqdi0YaetuK6p,amFx4ziMv-fkLKQ5,553,0,0,0,
ZWbSPR0XoLo3p4y4,afriqdi0YaetuK6p,UQwDbOI1HPPPCDEf,553,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
7SKaX2NOYQeyTsJu,afriqdi0YaetuK6p,XozS2turoc7pT3pc,553,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
TWbHZQSMnN_5zaAB,afriqdi0YaetuK6p,byIewQE5fGZGyj0B,553,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
ZPFRN1qlXW0NVg79,afriqdi0YaetuK6p,FH2tWJyrJs7U8eWe,553,0,0,0,
3K4umB7s6jMjisIa,afriqdi0YaetuK6p,RqSh-TxNgJAvQ1lS,552,0,0,0,呸
qhwfRVmFiXBZfpIs,afriqdi0YaetuK6p,f1O1W4b_tD9_nAe-,551,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
kqu9iNjFMTJO1hGf,afriqdi0YaetuK6p,XJ0HwGlaVHZWlfu1,550,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
97d62frUFgf5PM9j,afriqdi0YaetuK6p,ycKRDr7_BWjCmq5M,548,0,0,0,
BYormiCbcNC0fvHC,afriqdi0YaetuK6p,8psM0HbPAgQ86pJr,548,0,0,0,顶天立地 这对父女好棒，父亲顶天立地，女儿自强不息…
XY4w0VmxF7QabdHJ,afriqdi0YaetuK6p,KXXWTsJb7UOYVig6,548,0,0,0,真好，祝好。
TGlBb25mKLHn4Vo8,afriqdi0YaetuK6p,qjDHcZfwKP_AQXp1,548,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
LyKN_hhcRf1j6WOo,afriqdi0YaetuK6p,duVvbecMuJnzmtf_,548,0,0,0,棒！ 这对父女好棒，父亲顶天立地，女儿自强不息…
O7Nf2T5vJZ9QVl1U,afriqdi0YaetuK6p,xr25CbPQS6AoVGxj,547,0,0,0,
mu6xonw5m8GCPC71,afriqdi0YaetuK6p,-smfvp-Bp-iLDwNW,547,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
tc2HXObae3sWZvo6,afriqdi0YaetuK6p,s8VYQYFkrS_UE2mc,547,0,0,0,
fG3swQeuQCqWhY7W,afriqdi0YaetuK6p,yGCsENjvia0_jRh0,547,0,0,0, 这对父女好棒，父亲顶天立地，女儿自强不息…
Wvn_Ualj8TLf3rZj,afriqdi0YaetuK6p,jkGj9mfxxmTR8tVc,547,0,0,0,
wO5JzPfUJI7UhJzT,afriqdi0YaetuK6p,PyYN1XZuBMEnPRdF,544,0,0,0,     觉得这位父亲顶天立地
OhpD7Tsr15Sj8RcH,afriqdi0YaetuK6p,ZZm4RzVFUH0Nkefw,543,0,0,0,
rQoj9TNYOt4baLFw,afriqdi0YaetuK6p,3bbm7nLvBL99Vv7Q,542,0,0,0,       觉得这位父亲顶天立地
dO_qHJAXnDx3hlLN,afriqdi0YaetuK6p,VT1RsqKX92e-fDfY,539,0,0,0,
mIi72Q5o6KwgbLUJ,afriqdi0YaetuK6p,nHMxqsCwCI1HJ3tJ,537,0,0,0,       觉得这位父亲顶天立地
oMpuLHhdGquLxQOX,afriqdi0YaetuK6p,Ie6jZe9RgfxNV1VH,536,0,0,0,       觉得这位父亲顶天立地
16iXWbryJiRe8UiV,afriqdi0YaetuK6p,EhaMTTDTW70gU5mH,536,0,0,0,       觉得这位父亲顶天立地
dxo_zGtFdKC81iOa,afriqdi0YaetuK6p,-n6Unu4syGb9z1An,533,0,0,0,      觉得这位父亲顶天立地
4o_6IpU4k15GIdqg,afriqdi0YaetuK6p,HKbVFncyp1ZeDIPi,532,15,0,16,      觉得这位父亲顶天立地
rZy7BwpXloha90sC,afriqdi0YaetuK6p,fb7EIjWF99uzDffP,511,0,0,0,      觉得这位父亲顶天立地
xLNpLR4iiyP6S46K,afriqdi0YaetuK6p,Y5Rq3rBEjCRTz6m3,511,0,0,0,      觉得这位父亲顶天立地
GTim-LYPwLFZjxt1,afriqdi0YaetuK6p,wMfU7V3gN0DA-jFV,505,0,0,0,
OW9Bjf8brA1-8D_d,afriqdi0YaetuK6p,SQitJntNLOKx_6Am,489,0,0,0,  小小身躯顶天立地比好多亲生但丧偶式育儿的爹强一万倍。
GOL_eLRLrsvlC-36,afriqdi0YaetuK6p,m2TyWB2OY8vVfJeq,488,0,0,0,好人一生顺遂平安
lLBWhFIJTQt6FWlQ,afriqdi0YaetuK6p,vGR6QjhgYyGIeAkX,485,0,0,0,
6jug6ABlBN4vvxS8,afriqdi0YaetuK6p,D4cLNq6Jt5R8_yVq,484,0,0,0,好父亲       觉得这位父亲顶天立地
iyZXAc9f45d2QSrv,afriqdi0YaetuK6p,ue0g9emnNWbAh7b0,465,0,0,0, 顶天立地的父亲 小小身躯顶天立地比好多亲生但丧偶式育儿的爹强一万倍。
CadtG-0svbm3-XNI,afriqdi0YaetuK6p,6X8tLWplqMvfS9qz,461,0,0,0,         觉得这位父亲顶天立地
dLu2kKlNbQA-HcTI,afriqdi0YaetuK6p,fAlbmprD_9FaRh8D,454,0,0,1,      觉得这位父亲顶天立地
iMEj-KAHmS8ogT2B,afriqdi0YaetuK6p,xcyKsyEjGp2nNkdR,448,0,0,0,      觉得这位父亲顶天立地
Pyc2bXvf9gSiH6oD,afriqdi0YaetuK6p,8KkvTvMT7weto26r,442,0,0,0, 觉得这位父亲顶天立地
quQCxBwLdvNFWY1G,afriqdi0YaetuK6p,z-yzLV6ZR55ih0jd,441,0,0,0,没有血缘的父亲却做得比很多生物学父亲要好      觉得这位父亲顶天立地
WVSZzZJSVpvxfzKf,afriqdi0YaetuK6p,nyk01VqBPEadJurs,431,0,0,0,      觉得这位父亲顶天立地
UwPMOaDT9lz-epfJ,afriqdi0YaetuK6p,thqT1XJsJOcgBz3-,422,0,0,0, 觉得这位父亲顶天立地
00WyYSeUm3PfvUeJ,afriqdi0YaetuK6p,ooouokJE6P32Qef9,419,0,0,0,
GYNaNRPbTi5Gwsah,afriqdi0YaetuK6p,dGbnw7SCyR2heh35,397,0,0,0,   
z_Rs_7wWVRawTfxg,afriqdi0YaetuK6p,gNuOt6NvE-eSuYco,393,0,0,0,太伟大了 小小身躯顶天立地比好多亲生但丧偶式育儿的爹强一万倍。
jT4BYjrzXm7W6kH3,afriqdi0YaetuK6p,soJAmIAuwQIfkAtU,388,0,0,0,      觉得这位父亲顶天立地
jrDvHE09-MIJViE5,afriqdi0YaetuK6p,qeA7NImT_MACklI5,385,0,0,0,            觉得这位父亲顶天立地
lUgzGzmCeea9f0LQ,afriqdi0YaetuK6p,UANERUcTH46E4-58,380,0,0,0,努力生活一定会有好的回报
nqn-1Uyc9xVpM9YH,afriqdi0YaetuK6p,h-XVMuDU7PtTNJuO,372,0,0,0, 比好多亲生但丧偶式育儿的爹强一万倍。
QNPwmlgctwVER1NK,afriqdi0YaetuK6p,DbzuGoBC6jPRv7OM,370,0,0,0,顶天立地 觉得这位父亲顶天立地
ydRQBoht6rFy-IXD,afriqdi0YaetuK6p,CoowJ1RMM8V_Tps9,358,0,0,0,      觉得这位父亲顶天立地
jMj-5DBKQaWdvxUq,afriqdi0YaetuK6p,dafjWxMnl9LU4Gtd,357,0,0,0,
G5uP6AGkek_K4Mg7,afriqdi0YaetuK6p,x1V0F-xkOy92I_ZG,353,0,0,0,       觉得这位父亲顶天立地
uu05NWrx19TLavhc,afriqdi0YaetuK6p,9Qyuehjj9v1f2PDH,347,0,0,0,😢             觉得这位父亲顶天立地
BslaIrW1fudfA7VL,afriqdi0YaetuK6p,YYZOWtciy3QOF37r,344,0,0,0,      觉得这位父亲顶天立地
iWKP1yk79TGBMOJI,afriqdi0YaetuK6p,Bs1EWpZoQ5CG4vh4,342,0,0,0,       觉得这位父亲顶天立地
fIJH0FY4J9KQ_qhn,afriqdi0YaetuK6p,DXFjIZAtvtICvKNF,341,0,0,1,      觉得这位父亲顶天立地
bcksM6ojDNcWbVyt,afriqdi0YaetuK6p,8ujPSz1-qzUHUQdT,339,0,0,0, 觉得这位父亲顶天立地
XH9crgZkVmLyCP1C,afriqdi0YaetuK6p,qbQ5w8ENWByOUdlP,337,0,0,0,真的好棒啊      觉得这位父亲顶天立地
Xx90uQ5ibxH6LVuc,afriqdi0YaetuK6p,k2xr4Rx_lBCA5k6X,330,0,0,0, 觉得这位父亲顶天立地
yWYDu-AAFtc_nNTu,afriqdi0YaetuK6p,Ks35avlDpWZ2g-jv,328,0,0,0,      觉得这位父亲顶天立地
x0_XdHQZoe8pEzRe,afriqdi0YaetuK6p,FNCemwVcQw2nh4nP,326,0,0,0,          觉得这位父亲顶天立地
qxlcMMwEA3Wfbp5m,afriqdi0YaetuK6p,DbE8hAQi4bjhC7bT,326,0,0,0,       觉得这位父亲顶天立地
v-dq7VdJ2LgUs_Zx,afriqdi0YaetuK6p,oOqWf05RTo2FuSR-,320,0,0,0,      觉得这位父亲顶天立地
GhfnrT65oRevXt4g,afriqdi0YaetuK6p,I1i28eFqHaOT8kQC,317,0,0,0, 正常人，很多好手好脚的男的连人都不算   没有买或欺骗低智女性当老婆，没有买孩子，而是收养女婴并凭借自己的本事赚钱，这个父亲顶天立地，祝愿父女俩相互扶持，过上好日子
7WmpGDiug4jwkBr6,afriqdi0YaetuK6p,ISwqSum5VTsuXZ2B,315,0,0,0,好人             觉得这位父亲顶天立地
jomaj5j6B4TM7gn1,afriqdi0YaetuK6p,MI77SidrQJq-2q5J,314,0,0,0,             觉得这位父亲顶天立地
HPLWpexLen1GBEaU,afriqdi0YaetuK6p,nRD7pKawppZ1wzBW,313,7,0,5,        觉得这位父亲顶天立地
xzj2IQJzJeRAap1H,afriqdi0YaetuK6p,37jnznhtSuG3LhXl,307,0,0,0,
0hVh_7sAyb8AFSal,afriqdi0YaetuK6p,n0WX2ar3ieqTlUxA,304,1,0,0,             觉得这位父亲顶天立地
19B34vgsvseKrjM9,afriqdi0YaetuK6p,VY2mQN3W7gMYETQd,301,0,0,0,顶天立地的好父亲            / 觉得这位父亲顶天立地
tIHIYhUz0naPOjXg,afriqdi0YaetuK6p,uOoURY48qj9bto2V,295,0,0,0,  小小身躯顶天立地比好多亲生但丧偶式育儿的爹强一万倍。
GDQJgxCxM0micKg3,afriqdi0YaetuK6p,oOXr6AFQ7GQNy8w7,292,0,0,0,             觉得这位父亲顶天立地
Y09GFNp6V_Tzhnmb,afriqdi0YaetuK6p,ZOZzbAkAfCDeuG5c,290,0,0,0,要幸福啊
Av6TKmS5bwx0qRdo,afriqdi0YaetuK6p,I-5xUWVj-Sz2TcTV,288,0,0,0, 觉得这位父亲顶天立地
Xo-a_1Loy_nXZMJJ,afriqdi0YaetuK6p,tp2ZEwWyCjZV3Up6,287,0,0,0, 觉得这位父亲顶天立地
g7O_ExC5A4X3eZDv,afriqdi0YaetuK6p,1vro5U3_CC2aKw7Y,283,0,0,0, 小小身躯顶天立地比好多亲生但丧偶式育儿的爹强一万倍。
uteh3Uzg1QkZXoMq,afriqdi0YaetuK6p,7BDP4iFyqig2GsTM,282,0,0,0,转发
voInVQDJWUJXgsnO,afriqdi0YaetuK6p,3KKyCS5-UOKvLr9i,277,0,0,0,             觉得这位父亲顶天立地
